"","MUN","lng9110","lng9100","lng0010","lnProd1991","lnProd2000","lnProd2010","Escol1991","Escol2000","EMedio1991","EMedio2000","Urb1991","Urb2000","Analf1991","Analf2000","Gini1991","Gini2000","LnPop1991","LnPop2000","Indus1991","Indus2000","Serv1991","Serv2000","Horas1991","Horas2000","Horas2010","Sal1991","Sal2000","Sal2010","MA","PI","CE","RN","PB","PE","AL","SE","BA"
"240630",240630,0.352314920994996,-0.130354235859939,0.482669156854935,2.4825899682793,2.35223573241937,2.8349048892743,3.88773539495468,6.01572755280593,0.101578592086074,0.112475438514157,0.358882947048751,0.335574667697257,0.683788964845927,0.445382054321485,0.811093907429483,0.850310919463886,8.52694548100508,8.76327171396916,0.186654233329238,0.154395960162981,0.330115198800585,0.58275626127143,34.7438488038226,43.3775660889705,54.1707938106954,324.700101327381,415.079020901569,524.804874655169,0,0,0,1,0,0,0,0,0
"240640",240640,0.921668251411768,0.374980955810371,0.546687295601397,2.14566829267035,2.52064924848072,3.06733654408211,4.15377563814486,6.23902744228577,0.00691708162438056,0.114537812728517,0.514735772326469,0.594869860443161,0.358183252162618,0.299975354182825,0.816988993944105,0.875960095778967,7.58477307576769,7.88269220634938,0.0788754194690892,0.150467069209932,0.593341608499096,0.722568467526007,36.067693830636,40.6944774053809,55.8496802447975,302.557028021728,447.909319851153,718.591344977984,0,0,0,1,0,0,0,0,0
"240650",240650,0.884524690739257,0.472393065722775,0.412131625016482,2.30230268975935,2.77469575548212,3.1868273804986,5.81591074717521,6.35810770507808,0.114564055535644,0.172692074654736,0.418969033941953,0.471720019898479,0.502583573922417,0.349881245575426,0.853429260029225,0.925951275105634,9.28600427376663,9.39748361900788,0.213312051166895,0.0753108958030616,0.480785002307447,0.815041982903371,34.8617714917579,38.8550555480293,57.3555567699468,327.335407056674,567.870020493614,808.745249185086,0,0,0,1,0,0,0,0,0
"240660",240660,0.447396034367333,0.0406717671123634,0.40672426725497,2.45903557511196,2.49970734222432,2.90643160947929,4.02883258105901,5.28578039553167,0.0438483350488631,0.086093272138901,0.484339314864774,0.501615746161136,0.525808917870778,0.458532305498596,0.838330456631529,0.856692605848158,8.72095002664967,8.82585367025174,0.339023624867193,0.169534831418402,0.399973421044702,0.547552841609547,37.7514365383698,45.1439353591756,57.0003187875077,431.389412607233,511.257045962513,708.061193417182,0,0,0,1,0,0,0,0,0
"240670",240670,0.592291561904605,0.214814213747366,0.377477348157238,2.39140913992177,2.60622335366913,2.98370070182637,5.34746028330263,6.11475647480961,0.121885306838182,0.1307708068236,0.813744676014311,0.847962549207866,0.442225645265151,0.30760234226265,0.866640729967215,0.863049660317306,9.06958293223045,9.1483585796586,0.276366426771204,0.202963136715978,0.464720908550732,0.61510580016594,43.1669015239005,42.0782196952007,50.6087067029042,441.304370483635,523.44237147908,674.885683740559,0,0,0,1,0,0,0,0,0
"240680",240680,0.867069774022076,0.883620593522335,-0.0165508195002582,2.21262145054294,3.09624204406528,3.07969122456502,6.985792378192,6.70145306587452,0.163928260247928,0.193938755698365,0.379681542986191,0.453200882969302,0.436441111140199,0.326875009089325,0.846556729625311,0.855774316367937,8.40267980239155,8.4184772184815,0.365552253210333,0.241870902932648,0.356300611870806,0.549664986436837,35.2790098266046,39.7633872013175,103.155733037376,267.042217848628,475.292158245947,791.160340639442,0,0,0,1,0,0,0,0,0
"240690",240690,0.875085249091132,0.295424385463908,0.579660863627224,2.44961540766998,2.74503979313389,3.32470065676111,7.25590081198591,7.77890928936099,0.171190618542548,0.211421106307286,0.596562184178631,0.600372902397793,0.453636756254923,0.3153389459087,0.896339243396687,0.87647678508174,7.99530661813376,8.07651532747153,0.14203221509217,0.101641381983548,0.211303083918816,0.729185033207977,39.9451003036557,36.3175678009143,50.0880623769779,459.666811949388,416.008287476026,991.781686925111,0,0,0,1,0,0,0,0,0
"240700",240700,0.788099507328594,0.333566269085436,0.454533238243158,2.20052010349283,2.53408637257826,2.98861961082142,5.78423880073367,5.98118027911347,0.146376535189365,0.166312797095081,0.564749470716923,0.669195455433329,0.47804634324695,0.370859976238977,0.886448004130838,0.914472692308078,9.33573877925601,9.40112600715582,0.170266426054378,0.0998776484771355,0.45869357843838,0.693541548895916,35.1506567292739,40.4743228403627,52.7089662184574,330.655392206764,468.991066709777,635.482341918803,0,0,0,1,0,0,0,0,0
"240710",240710,0.823476875821276,0.301260213107223,0.522216662714053,2.46122850838236,2.76248872148959,3.28470538420364,4.94369080585692,6.20855707835497,0.130477439212175,0.164710857992569,0.667871116282654,0.656687863279364,0.428023029007108,0.277741806062656,0.837523077731156,0.864282364611412,10.6793661295856,10.9129589256129,0.389604256430816,0.190672335387237,0.368765429197651,0.509333320536315,41.8766211781302,45.3330124786601,55.0597984421035,447.776619614762,629.810765972235,872.213455273202,0,0,0,1,0,0,0,0,0
"240720",240720,0.868053749566757,0.066005354051024,0.802048395515733,2.63657691995826,2.70258227400928,3.50463066952501,5.86577453644242,7.17006266011659,0.15336635740278,0.254851886261794,0.739507463329661,0.724202334640479,0.337751136829672,0.230387792755598,0.855368575121558,0.848609759449935,10.1652747264293,10.1542462708989,0.229860353895489,0.121154392146402,0.376290929432297,0.650349490869177,42.3313259414579,44.1667336797738,51.5999464636385,542.017655297825,551.576557909344,1111.59585263329,0,0,0,1,0,0,0,0,0
"240730",240730,0.833922962722611,0.333268738549487,0.500654224173123,2.11523975176734,2.44850849031683,2.94916271448995,5.5387576168981,6.45755170016427,0.134791778166858,0.20901976988696,0.382503120427378,0.494207571956878,0.52225731918744,0.381907801976584,0.854906361004143,0.926847622890425,9.0839831810924,9.03276752220324,0.210471719013809,0.147834437840553,0.411982180899284,0.636015419874527,34.4346638714978,42.6438004992265,53.5180890548882,302.909958691977,449.747998788969,644.617429520928,0,0,0,1,0,0,0,0,0
"240740",240740,0.643523619723033,0.185382258631779,0.458141361091254,2.4949393953339,2.68032165396568,3.13846301505693,6.08824815601176,7.4404259646106,0.142330900064718,0.113657892650228,0.42930319541988,0.503161397691013,0.370660844636753,0.212668257429105,0.881515938802644,0.919023568925953,9.41727323511947,9.39432720806341,0.200882479152408,0.120888944836838,0.331858376011697,0.712185570531367,38.2121849002481,41.2050738279748,61.8653124268081,444.992439916861,537.487057150369,702.103322282405,0,0,0,1,0,0,0,0,0
"240750",240750,0.500501110924754,-0.0877502425143915,0.588251353439146,2.53608353929821,2.44833329678382,3.03658465022296,3.83070686280383,5.41330664444095,0.0984534382112554,0.1156431493245,0.176209498441738,0.385468695543993,0.496386581902931,0.33117915982594,0.842747561533305,0.843002258868925,9.51177740769329,9.75371062719583,0.286066442766045,0.18117899754604,0.463965827856784,0.500563675622468,39.5283115978824,43.314487076904,57.4280094276031,404.348149915977,411.169921295089,737.602693287421,0,0,0,1,0,0,0,0,0
"240760",240760,0.721213263465946,0.174714621603249,0.546498641862697,2.27010185302598,2.44481647462923,2.99131511649192,5.64561655090419,6.18559095679151,0.178884183419105,0.163933027614821,0.655728098436912,0.782678859561825,0.431980303557454,0.312452502274375,0.861878907028952,0.850299070911717,8.1353469469026,8.22094116829484,0.302841140552398,0.124413078116719,0.375022172827358,0.753865778312766,32.5845023500138,41.89108354334,52.5916395277917,296.384518719075,460.680831883478,682.206431135304,0,0,0,1,0,0,0,0,0
"240770",240770,0.447668432312565,-0.0566695970586556,0.504338029371221,2.52785384144028,2.47118424438163,2.97552227375285,4.83671998783745,5.51593473571967,0.0638152982052445,0.0906517271037265,0.695968412277669,0.724137931073214,0.557711263211735,0.415803508247658,0.889073564876747,0.886782556746339,9.17201525570314,9.38831917931257,0.251472782411048,0.130057955559061,0.412297324794581,0.625333352174814,40.0065700202482,46.5771840809096,65.9331053000632,543.893653899842,468.990819077398,738.788821995736,0,0,0,1,0,0,0,0,0
"240780",240780,0.704670269254372,0.0789164257992298,0.625753843455142,2.49750755670819,2.57642398250742,3.20217782596257,4.33108010260244,6.31464807492978,0.1178922487761,0.161180761317046,0.295948585488702,0.392061998468792,0.550355975166971,0.384239951434748,0.853578874396736,0.838750054225279,9.67224882144216,9.8663001669936,0.305830359416221,0.165784109565912,0.35878096801948,0.608121594702117,37.476394190332,40.9083112793199,52.5833582576429,413.968036448091,460.217193186423,888.031018919588,0,0,0,1,0,0,0,0,0
"240790",240790,1.08979958038564,0.508566018089452,0.581233562296186,2.1316593746062,2.64022539269565,3.22145895499183,3.90561033278853,6.485270342118,0.0906416150738883,0.228648496350966,0.480622962769619,0.555686737471244,0.532821778988871,0.438002446365611,0.869708358615729,0.897218423706591,7.92334820953609,7.84031298335952,0.127165336040332,0.130282299089675,0.47605456006631,0.809269632924867,33.4562577247156,32.8706053364022,80.8210883342171,304.218257861313,392.204561441595,716.566977276689,0,0,0,1,0,0,0,0,0
"240800",240800,0.82581619600417,0.286762698559853,0.539053497444316,2.76839982054124,3.0551625191011,3.59421601654541,6.29794515758242,7.56986691457459,0.196922070315187,0.23247571848403,0.922316362152221,0.930976753754273,0.267995692917528,0.18594981270052,0.857495813572064,0.869001672372645,12.1666403089675,12.2729880271973,0.263328803538791,0.147036119120979,0.408419154693574,0.660650666899054,43.4200116001544,45.0867878662635,51.1286945986383,657.62910861603,851.83927843024,1258.85882314027,0,0,0,1,0,0,0,0,0
"240810",240810,0.641320603112394,0.233471465505738,0.407849137606656,3.22125925484503,3.45473072035077,3.86257985795742,7.63117301103216,8.57131159312421,0.294220655724915,0.283111180437521,0.983410386508957,1,0.16154212064624,0.109593260671889,0.864334101605034,0.886527686462073,13.3160978902556,13.4762783160308,0.21396427187116,0.113879904105313,0.393691666693244,0.702494120159877,42.4533437819388,43.5325268829249,49.2275673260407,985.407459450221,1234.82973551007,1536.9410513675,0,0,0,1,0,0,0,0,0
"240820",240820,0.496924448239509,-0.032470042733249,0.529394490972758,2.9032928091718,2.87082276643855,3.40021725741131,4.81328933849642,5.84318529563224,0.115034401980572,0.149571075173967,0.321636578744774,0.453676470586485,0.427261095219214,0.27411444866241,0.898681424345217,0.853566151186106,9.54208717348155,9.85429730836426,0.328171648243474,0.154344213463636,0.440956677581203,0.598363674203883,38.3877700390488,41.1062535742531,49.8579620871849,740.663965267769,544.748390782759,836.582210344737,0,0,0,1,0,0,0,0,0
"240830",240830,0.540958178914481,0.148102280363347,0.392855898551134,2.57724656095312,2.72534884131647,3.1182047398676,4.90902464903335,6.62532093341619,0.136410754046815,0.178516151364693,0.59737796562683,0.63941597210367,0.545811849086083,0.388351653322898,0.864846751326926,0.900585034522745,10.3107177675392,10.4292214930341,0.222889712410566,0.114268048092288,0.506629566638058,0.750000253332627,39.6815056071528,41.3480674991769,54.6682098577231,501.751295773054,546.97868431691,806.985606038471,0,0,0,1,0,0,0,0,0
"240840",240840,0.898890080033885,0.378892789117554,0.519997290916331,2.27743219882641,2.65632498794396,3.1763222788603,6.11264465917894,6.28179172179812,0.174530043086295,0.226493921294231,0.592438811290864,0.711947993737513,0.439579445096866,0.355138799166749,0.874509734569675,0.873998807824049,8.4285805308918,8.4031282351462,0.197022006567089,0.178305693870248,0.363011054360308,0.661761826973195,33.7026232414434,42.7171800331261,61.5689239184275,346.964766589159,444.963954651815,721.04722318875,0,0,0,1,0,0,0,0,0
"240850",240850,0.871354499439221,0.374440637142626,0.496913862296596,2.10368022593095,2.47812086307357,2.97503472537017,5.54326910499762,7.35801527057081,0.135296376085459,0.242901061543527,0.529592959324302,0.634883222614881,0.334418415962719,0.250849502794802,0.841190879840304,0.833923790346899,8.42178300431455,8.44827174595196,0.351406224438659,0.187190201934466,0.272648905870836,0.501448514875633,40.1679110813085,45.434338164937,66.2624528632391,308.439797529116,465.362517095778,781.610334575389,0,0,0,1,0,0,0,0,0
"240860",240860,0.761944031600504,0.263163173597119,0.498780858003385,2.53061460566322,2.79377777926034,3.29255863726372,5.93335908141132,5.90242151488365,0.131103659465484,0.220836960338553,0.138088596509644,0.181943297552493,0.576799145949188,0.372296415657328,0.911536488628187,0.919767966881257,8.16337131417216,8.1978140321634,0.0819911437108754,0.107453192807964,0.232716172536851,0.76012969611788,34.4141155791716,36.1572835913575,69.0024472532903,480.03230221385,567.10031571073,593.703450751905,0,0,0,1,0,0,0,0,0
"240870",240870,0.235801194505486,-0.0508539271421718,0.286655121647658,2.93668014988426,2.88582622274208,3.17248134438974,5.21415977853431,6.85832182648227,0.120486226915353,0.17548985615696,0.648952095874271,0.717434589152694,0.457704429545671,0.344739740860086,0.885968538741715,0.901378134323906,8.29604764052169,8.31678912707396,0.198195983716597,0.165341808124706,0.432593470144278,0.664503667672643,34.9996952296399,41.8659750442879,52.1627747279965,391.600053070623,700.893327268087,740.490797082781,0,0,0,1,0,0,0,0,0
"240880",240880,0.455839133284504,-0.123884109071942,0.579723242356446,2.5588505697235,2.43496646065156,3.01468970300801,4.07823930695408,5.15426483715974,0.0764162472440032,0.190586944972116,0.642713567838878,0.707514450870607,0.587655776499385,0.458320457150857,0.824190128819386,0.84524896932661,8.2890370960624,8.37216741935442,0.230558111079993,0.138140433351677,0.357807863614298,0.598471076605673,38.4302321353535,41.7048302426051,49.6021239852816,400.630018533796,467.701764338866,653.152118596606,0,0,0,1,0,0,0,0,0
